route_id,number_of_stops,number_of_packages,total_planned_service_time_seconds,average_stop_latitude,average_stop_longitude,geographic_spread_km,average_package_volume_cm3,vehicle_capacity_cm3,route_score
RouteID_4c7ff8bc-4533-448b-a253-0c502571ec76,106,277,17872.799999999985,33.736928509433966,-117.75986176415094,0.5929908549453509,10905.322527075812,3313071.0,High
RouteID_4497ac23-a8f7-4717-b598-47c2a72e6617,147,263,17834.10000000001,33.89836218367347,-117.91413791836736,0.8063531868550249,9707.362494296576,3313071.0,High
RouteID_a02de582-88ca-49da-bf2a-51814398c196,143,229,13236.899999999998,34.14200271328672,-117.84540402097902,0.8368196541722714,11436.301152838429,3313071.0,Medium
RouteID_79e40cf5-96ca-4751-be87-8d69b61ad51c,198,298,17036.799999999996,42.282650095959596,-87.95068841919192,1.0684651917914694,10513.38288590604,3313071.0,High
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,167,237,14498.900000000003,47.509228922155685,-122.36673770658683,1.0850649990962664,10062.810016877636,3313071.0,High
RouteID_4e5a3902-45ef-458b-994f-078abde86dd6,172,255,17020.800000000003,41.75001099418605,-88.00672469186047,1.4587448504965705,11675.151866666665,3313071.0,Medium
RouteID_4ccc8f33-d04b-47de-8465-0b5c3a96d5e2,114,208,18151.799999999996,47.692895824561404,-122.31442292105265,0.6282961526548703,9591.771336538462,4247527.0,High
RouteID_07e31b9c-198c-4a2d-aee8-9c5dab86b782,66,171,17802.40000000001,34.10946477272727,-118.3433793030303,0.5588385080253974,10627.418339181286,3313071.0,High
RouteID_e2646e59-35ad-45fe-9883-d1a9e35926a4,74,249,23466.299999999996,41.94998720270271,-87.6636619054054,0.30551834019073587,11582.929626506024,3313071.0,High
RouteID_42b3561b-d2f6-47c2-9e19-0810688239ee,140,218,17320.600000000006,33.93867654285714,-117.9608369857143,0.9040466747704096,10464.137802752291,3313071.0,High
RouteID_8ac9fd43-fa6d-4849-8a7f-e4dc225c4f97,142,232,16712.800000000014,33.47506806338028,-117.68727890140846,0.6680006166666397,9725.708693965516,3313071.0,Medium
RouteID_721eb5a6-2aa7-4778-861f-5fef4956993c,148,241,17572.300000000003,30.349099966216222,-97.76713247297297,0.8105093002894274,12030.284647302902,4247527.0,Medium
RouteID_605c8c3f-1bb5-413a-9e7a-2ffdb459a223,156,270,18392.49999999998,47.773584391025636,-122.22789374999999,1.0086437604579697,11319.57084074074,3313071.0,Medium
RouteID_18bde751-16b3-4394-a137-ad9c99039e43,160,224,18986.3,34.19732233125,-117.35301694375,0.8994476108529736,9613.676589285713,3313071.0,High
RouteID_60702e3c-0c3d-45db-9525-c6e01932c005,129,186,17153.300000000003,42.02791489147287,-71.21758158914729,1.0533963079916049,11261.237306451612,4247527.0,Medium
RouteID_7a392304-fabd-403f-9932-9eb6416472cf,137,205,16604.1,47.43927051824817,-122.20727052554744,1.367531360119504,11179.25919512195,3313071.0,High
RouteID_dbf1d461-10ae-41f8-9a6c-34f9e2935f2f,121,197,20845.6,33.82237281818182,-118.00552763636364,0.9543229255942687,10119.363065989848,3313071.0,Medium
RouteID_af53d6f8-537b-4605-a089-9f66bccb7ca9,196,266,11807.900000000001,41.71088162244898,-88.25099663265306,1.0722416933030532,10873.805357142859,3313071.0,Medium
RouteID_8b3e94ea-1f8d-448f-8391-a7352899281f,182,294,17200.39999999999,33.5476551978022,-117.16412896153845,0.7115487995008464,10502.876119047618,4247527.0,High
